MerchantId,PaymentType,MerchantReferenceId,PhonePeReferenceId,StoreId,StoreName,TerminalId,TerminalName,From,Instrument,CreationDate,TransactionDate,SettlementDate,BankReferenceNo,Amount,Fee,IGST,CGST,SGST
ABFRLPETERENGLAND,PAYMENT,66243-6624301-20230605074634,T2306051317035058090726,66243,Peter England,6624301,6624301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66159-6615901-20230605141028,T2306051940419105601637,66159,Peter England,6615901,6615901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34865-3486501-20230605052657,T2306051057049675601980,34865,Allen Solly,3486501,3486501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,3998.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34865-3486501-20230605144420,T2306052014431799432377,34865,Allen Solly,3486501,3486501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34865-3486501-20230605141036,T2306051940549598090471,34865,Allen Solly,3486501,3486501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1749.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34865-3486501-20230605154301,T2306052113079502096401,34865,Allen Solly,3486501,3486501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,20245.500000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34865-3486501-20230605145753,T2306052028172183260142,34865,Allen Solly,3486501,3486501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1998.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,39426-3942601-20230605155956,T2306052130131533260346,39426,Allen Solly Bokaro,3942601,3942601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1499.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,39426-3942601-20230605094509,T2306051515338233938230,39426,Allen Solly Bokaro,3942601,3942601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,2343.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66835-6683501-20230605145045,T2306052020544275380105,66835,Pe Red Balangir Road,6683501,6683501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5396.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66835-6683501-20230605060644,T2306051136556952135246,66835,Pe Red Balangir Road,6683501,6683501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,817.170000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66835-6683501-20230605070517,T2306051235265372879640,66835,Pe Red Balangir Road,6683501,6683501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1898.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63686-6368601-20230605155400,T2306052124140914915769,63686,Peter England,6368601,6368601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,518.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63686-6368601-20230605144945,T2306052019513341602949,63686,Peter England,6368601,6368601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,REFUND,REF16-63854-6385401-20230602124158,P2306051156144936045019,63854,Peter England,6385401,6385401,PhonePe Private Limited,MERCHANT_FULFILMENT_REVERSAL,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,-3598.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63854-6385401-20230605052308,T2306051053242850393251,63854,Peter England,6385401,6385401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3008.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66556-6655601-20230605141236,T2306051942459032841930,66556,Pe Red Pe-Red Ganj Basoda,6655601,6655601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2897.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66556-6655601-20230605120008,T2306051730327120393123,66556,Pe Red Pe-Red Ganj Basoda,6655601,6655601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1398.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66556-6655601-20230605061113,T2306051141536220309551,66556,Pe Red Pe-Red Ganj Basoda,6655601,6655601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66556-6655601-20230605105231,T2306051622520194820772,66556,Pe Red Pe-Red Ganj Basoda,6655601,6655601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66556-6655601-20230605134046,T2306051912069730309946,66556,Pe Red Pe-Red Ganj Basoda,6655601,6655601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2497.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17732-1773201-20230605094942,T2306051519496903328044,17732,17732,1773201,1773201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,7997.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66078-6607801-20230605120709,T2306051737192601493741,66078,Peter England,6607801,6607801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,199.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66249-6624901-20230605150933,T2306052039546724077586,66249,Peter England,6624901,6624901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,797.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66078-6607801-20230605104250,T2306051613002961871000,66078,Peter England,6607801,6607801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3197.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66078-6607801-20230605083642,T2306051406505181493087,66078,Peter England,6607801,6607801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1399.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66387-6638701-20230605140127,T2306051931364718849582,66387,Pe Red Mariahu,6638701,6638701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2398.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66387-6638701-20230605082746,T2306051357572576996170,66387,Pe Red Mariahu,6638701,6638701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2098.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66387-6638701-20230605082026,T2306051350353269298263,66387,Pe Red Mariahu,6638701,6638701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1950.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,39689-3968901-20230605113815,T2306051708469065028283,39689,Allen Solly,3968901,3968901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,8196.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63673-6367301-20230605105507,T2306051625182248460578,63673,Peter England,6367301,6367301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,436.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63673-6367301-20230605141740,T2306051948080114399835,63673,Peter England,6367301,6367301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3591.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63673-6367301-20230605133541,T2306051906182232858363,63673,Peter England,6367301,6367301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63673-6367301-20230605083926,T2306051409354585230457,63673,Peter England,6367301,6367301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1496.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63673-6367301-20230605141740,T2306051948080114399835,63673,Peter England,6367301,6367301,PhonePe Private Limited,EGV_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,7.000000,-0.098000,0.000000,-0.008800,-0.008800
ABFRLPETERENGLAND,PAYMENT,69767-6976701-20230605071431,T2306051244456926881237,69767,Peter England,6976701,6976701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,16046.300000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63982-6398201-20230605132324,T2306051853586391493575,63982,Peter England,6398201,6398201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,4716.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66956-6695601-20230605153706,T2306052107181982024288,66956,Pe Red Arya Samaj Gali,6695601,6695601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63990-6399001-20230605081831,T2306051348357877737639,63990,Peter England,6399001,6399001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1298.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66225-6622501-20230605132815,T2306051858225044399261,66225,Peter England,6622501,6622501,PhonePe Private Limited,EGV_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,76.000000,-1.064000,0.000000,-0.095800,-0.095800
ABFRLPETERENGLAND,PAYMENT,66225-6622501-20230605132815,T2306051858225044399261,66225,Peter England,6622501,6622501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,121.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17811-1781101-20230605155159,T2306052122112850258846,17811,Lp All Star Etawah,1781101,1781101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,49.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17811-1781101-20230605134154,T2306051912085770309322,17811,Lp All Star Etawah,1781101,1781101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,3148.500000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27040-2704001-20230605130728,T2306051837385360228819,27040,27040,2704001,2704001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2458.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27040-2704001-20230605135409,T2306051924248288881131,27040,27040,2704001,2704001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27040-2704001-20230605144234,T2306052012513402246368,27040,27040,2704001,2704001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2300.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27745-2774501-20230605051725,T2306051047409969112031,27745,27745,2774501,2774501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,598.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27745-2774501-20230605145728,T2306052027400192530517,27745,27745,2774501,2774501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,6397.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27745-2774501-20230605104819,T2306051618336475809932,27745,27745,2774501,2774501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,678.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27745-2774501-20230605061922,T2306051149423172894043,27745,27745,2774501,2774501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,3297.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27745-2774501-20230605151338,T2306052043445917394469,27745,27745,2774501,2774501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2998.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27745-2774501-20230605065039,T2306051220486973260040,27745,27745,2774501,2774501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37643-3764301-20230605072141,T2306051251587199472871,37643,As Prime Medchal,3764301,3764301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,73.910000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37643-3764301-20230605153131,T2306052101467337394073,37643,As Prime Medchal,3764301,3764301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,8882.250000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19443-1944301-20230605123322,T2306051803371552096725,19443,Louis Philippe Fashions Unlimited,1944301,1944301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,949.500000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19443-1944301-20230605151641,T2306052047431469472210,19443,Louis Philippe Fashions Unlimited,1944301,1944301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,7297.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19483-1948301-20230605135222,T2306051922282511000062,19483,Lp All Star Richstone Ventures,1948301,1948301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,11893.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19483-1948301-20230605135603,T2306051926100694077306,19483,Lp All Star Richstone Ventures,1948301,1948301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,12393.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66332-6633201-20230605125419,T2306051824352197922074,66332,Peter England,6633201,6633201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66332-6633201-20230605061347,T2306051144050214443806,66332,Peter England,6633201,6633201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1893.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66332-6633201-20230605060202,T2306051132300289296568,66332,Peter England,6633201,6633201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3998.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66332-6633201-20230605061347,T2306051144050214443806,66332,Peter England,6633201,6633201,PhonePe Private Limited,EGV_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5.000000,-0.070000,0.000000,-0.006300,-0.006300
ABFRLVANHEUSEN,PAYMENT,29989-2998901-20230605155056,T2306052121008290759078,29989,VAN HEUSEN,2998901,2998901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,3898.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,29989-2998901-20230605113710,T2306051708133514534300,29989,VAN HEUSEN,2998901,2998901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,29989-2998901-20230605124621,T2306051816289775124080,29989,VAN HEUSEN,2998901,2998901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,3298.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19091-1909101-20230605071129,T2306051241462826996684,19091,Lp All Star Telangana,1909101,1909101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,3798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19091-1909101-20230605143222,T2306052002568317096952,19091,Lp All Star Telangana,1909101,1909101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2398.500000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,19091-1909101-20230605135400,T2306051924086301602488,19091,Lp All Star Telangana,1909101,1909101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,6196.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66170-6617001-20230605123902,T2306051809097729753016,66170,Peter England,6617001,6617001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3197.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66170-6617001-20230605141923,T2306051949404953120056,66170,Peter England,6617001,6617001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2497.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66170-6617001-20230605153719,T2306052107367509061060,66170,Peter England,6617001,6617001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,17733-1773301-20230605111211,T2306051642192256987980,17733,17733,1773301,1773301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,1609.300000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63931-6393101-20230605080150,T2306051331590139753370,63931,Peter England,6393101,6393101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3697.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63931-6393101-20230605125321,T2306051823300591871551,63931,Peter England,6393101,6393101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63931-6393101-20230605135025,T2306051920404035028987,63931,Peter England,6393101,6393101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63931-6393101-20230605122632,T2306051756438633328405,63931,Peter England,6393101,6393101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63931-6393101-20230605112934,T2306051659577834443957,63931,Peter England,6393101,6393101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67004-6700401-20230605140558,T2306051936204031602382,67004,67004,6700401,6700401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63697-6369701-20230605095315,T2306051523235296676807,63697,Peter England,6369701,6369701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3498.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67004-6700401-20230605143304,T2306052004153490897028,67004,67004,6700401,6700401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,699.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63697-6369701-20230605135612,T2306051926310487394722,63697,Peter England,6369701,6369701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2198.000000,0.000000,0.000000,0.000000,0.000000
