"Sales Date","Deposit Date","Store ID","Retek Code",Brand,"Bank Drop ID","Tender Amount","BankDrop Amount","Deposit Amount","Tender Difference[Tender-Deposit]","Pending Difference","Reconcilied Difference",Status,"Reconciliation Status"
29-04-2024,29-04-2024,9405,29405,"VAN HEUSEN",,.00,.00,43950.00,-43950.00,-43950.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9417,69417,"PE BLUE",,.00,.00,1300.00,-1300.00,-1300.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9230,59230,"AMERICAN EAGLE",,.00,.00,52910.00,-52910.00,-52910.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9499,59499,"AMERICAN EAGLE",,.00,.00,57050.00,-57050.00,-57050.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9499,59499,"AMERICAN EAGLE",,.00,.00,184100.00,-184100.00,-184100.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9494,69494,"PE BLUE",,.00,.00,39300.00,-39300.00,-39300.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9482,19482,"LOUIS PHILIPPE",,.00,.00,8750.00,-8750.00,-8750.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9587,29587,"VAN HEUSEN",,.00,.00,29130.00,-29130.00,-29130.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9592,29592,"VAN HEUSEN",,.00,.00,6725.00,-6725.00,-6725.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9591,69591,"PE BLUE",,.00,.00,8110.00,-8110.00,-8110.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9588,,"AMERICAN EAGLE VALUE STORE",,.00,.00,76820.00,-76820.00,-76820.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9586,,"AMERICAN EAGLE VALUE STORE",,.00,.00,58570.00,-58570.00,-58570.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9470,69470,"PE BLUE",,.00,.00,4600.00,-4600.00,-4600.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9458,69458,"PE BLUE",,.00,.00,9870.00,-9870.00,-9870.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9465,29465,"VAN HEUSEN",,.00,.00,30840.00,-30840.00,-30840.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9469,29469,"VAN HEUSEN",,.00,.00,12660.00,-12660.00,-12660.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9461,39461,"ALLEN SOLLY",,.00,.00,49140.00,-49140.00,-49140.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9464,69464,"PE BLUE",,.00,.00,7250.00,-7250.00,-7250.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9464,69464,"PE BLUE",,.00,.00,3200.00,-3200.00,-3200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9463,69463,"PE BLUE",,.00,.00,56270.00,-56270.00,-56270.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9487,69487,"PE BLUE",,.00,.00,14000.00,-14000.00,-14000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9487,69487,"PE BLUE",,.00,.00,4500.00,-4500.00,-4500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9488,69488,"PE BLUE",,.00,.00,10000.00,-10000.00,-10000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9474,69474,"PE BLUE",,.00,.00,19080.00,-19080.00,-19080.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9478,69478,"PE BLUE",,.00,.00,3200.00,-3200.00,-3200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9697,29697,"VAN HEUSEN",,.00,.00,29300.00,-29300.00,-29300.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9696,19696,"LOUIS PHILIPPE",,.00,.00,18370.00,-18370.00,-18370.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9706,59706,"AMERICAN EAGLE",,.00,.00,276530.00,-276530.00,-276530.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9685,19685,"LOUIS PHILIPPE",,.00,.00,24680.00,-24680.00,-24680.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9684,19684,"LOUIS PHILIPPE",,.00,.00,41442.00,-41442.00,-41442.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9688,29688,"VAN HEUSEN",,.00,.00,32500.00,-32500.00,-32500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9716,,"AMERICAN EAGLE VALUE STORE",,.00,.00,63280.00,-63280.00,-63280.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9717,59717,"AMERICAN EAGLE",,.00,.00,104260.00,-104260.00,-104260.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9709,59709,"AMERICAN EAGLE",,.00,.00,161880.00,-161880.00,-161880.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9729,19729,"LOUIS PHILIPPE",,.00,.00,41930.00,-41930.00,-41930.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9720,19720,"LOUIS PHILIPPE",,.00,.00,55130.00,-55130.00,-55130.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9747,19747,"LOUIS PHILIPPE",,.00,.00,7900.00,-7900.00,-7900.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9747,19747,"LOUIS PHILIPPE",,.00,.00,14170.00,-14170.00,-14170.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9762,69762,"PE BLUE",,.00,.00,14180.00,-14180.00,-14180.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9768,19768,"LOUIS PHILIPPE",,.00,.00,27128.00,-27128.00,-27128.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9771,69771,"PE BLUE",,.00,.00,12000.00,-12000.00,-12000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9737,19737,"LOUIS PHILIPPE",,.00,.00,12100.00,-12100.00,-12100.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9745,39745,"ALLEN SOLLY",,.00,.00,8750.00,-8750.00,-8750.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9745,39745,"ALLEN SOLLY",,.00,.00,14250.00,-14250.00,-14250.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9738,39738,"ALLEN SOLLY",,.00,.00,57200.00,-57200.00,-57200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9735,39735,"ALLEN SOLLY",,.00,.00,7000.00,-7000.00,-7000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9732,29732,"VAN HEUSEN",,.00,.00,15600.00,-15600.00,-15600.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9732,29732,"VAN HEUSEN",,.00,.00,5100.00,-5100.00,-5100.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9731,19731,"LOUIS PHILIPPE",,.00,.00,50180.00,-50180.00,-50180.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9658,39658,"ALLEN SOLLY",,.00,.00,21550.00,-21550.00,-21550.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9663,69663,"PE BLUE",,.00,.00,15400.00,-15400.00,-15400.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9659,39659,"ALLEN SOLLY",,.00,.00,1800.00,-1800.00,-1800.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9659,39659,"ALLEN SOLLY",,.00,.00,20670.00,-20670.00,-20670.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9661,39661,"ALLEN SOLLY",,.00,.00,12600.00,-12600.00,-12600.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9648,39648,"ALLEN SOLLY",,.00,.00,8100.00,-8100.00,-8100.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9642,39642,"ALLEN SOLLY",,.00,.00,2100.00,-2100.00,-2100.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9669,19669,"LOUIS PHILIPPE",,.00,.00,24535.00,-24535.00,-24535.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9668,39668,"ALLEN SOLLY",,.00,.00,34470.00,-34470.00,-34470.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9676,39676,"ALLEN SOLLY",,.00,.00,23300.00,-23300.00,-23300.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9681,19681,"LOUIS PHILIPPE",,.00,.00,42458.00,-42458.00,-42458.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9683,39683,"ALLEN SOLLY",,.00,.00,31965.00,-31965.00,-31965.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9682,29682,"VAN HEUSEN",,.00,.00,39266.00,-39266.00,-39266.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9596,29596,"VAN HEUSEN",,.00,.00,57190.00,-57190.00,-57190.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9594,29594,"VAN HEUSEN",,.00,.00,46120.00,-46120.00,-46120.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9597,29597,"VAN HEUSEN",,.00,.00,36900.00,-36900.00,-36900.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9600,19600,"LP ALL STAR",,.00,.00,54900.00,-54900.00,-54900.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9622,39622,"ALLEN SOLLY",,.00,.00,9086.00,-9086.00,-9086.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9605,29605,"VAN HEUSEN",,.00,.00,43385.00,-43385.00,-43385.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9631,19631,"LOUIS PHILIPPE",,.00,.00,2500.00,-2500.00,-2500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9631,19631,"LOUIS PHILIPPE",,.00,.00,4300.00,-4300.00,-4300.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9640,29640,"VAN HEUSEN",,.00,.00,12150.00,-12150.00,-12150.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9638,29638,"VAN HEUSEN",,.00,.00,48850.00,-48850.00,-48850.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9643,19643,"LOUIS PHILIPPE",,.00,.00,10100.00,-10100.00,-10100.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9641,19641,"LOUIS PHILIPPE",,.00,.00,4500.00,-4500.00,-4500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8130,28130,"VAN HEUSEN",,.00,.00,20660.00,-20660.00,-20660.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8130,28130,"VAN HEUSEN",2813000725,39040.00,36960.00,36960.00,2080.00,2080.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8138,28138,"VAN HEUSEN",,.00,.00,12000.00,-12000.00,-12000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8131,28131,"VAN HEUSEN",,.00,.00,30900.00,-30900.00,-30900.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8126,28126,"VAN HEUSEN",,.00,.00,6200.00,-6200.00,-6200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8098,28098,"VAN HEUSEN",,.00,.00,12000.00,-12000.00,-12000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8107,28107,"VAN HEUSEN",,.00,.00,11300.00,-11300.00,-11300.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8093,28093,"VAN HEUSEN",,.00,.00,37500.00,-37500.00,-37500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8096,28096,"VAN HEUSEN",,.00,.00,300.00,-300.00,-300.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8110,28110,"VAN HEUSEN",,.00,.00,36890.00,-36890.00,-36890.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8111,28111,"VAN HEUSEN",,.00,.00,43360.00,-43360.00,-43360.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8114,28114,"VAN HEUSEN",,.00,.00,20480.00,-20480.00,-20480.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8190,28190,"VAN HEUSEN",,.00,.00,67150.00,-67150.00,-67150.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8174,28174,"VAN HEUSEN",,.00,.00,4900.00,-4900.00,-4900.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8187,88187,"VAN HEUSEN VALUE STORE",,.00,.00,48330.00,-48330.00,-48330.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8198,28198,"VAN HEUSEN",,.00,.00,27200.00,-27200.00,-27200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8193,28193,"VAN HEUSEN",,.00,.00,33400.00,-33400.00,-33400.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8146,28146,"VAN HEUSEN",,.00,.00,35010.00,-35010.00,-35010.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8144,28144,"VAN HEUSEN",,.00,.00,16350.00,-16350.00,-16350.00,,"Not Matched",Pending
29-04-2024,01-05-2024,8143,28143,"VAN HEUSEN",2814300651,6236.00,6100.00,6100.00,136.00,136.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8141,28141,"VAN HEUSEN",,.00,.00,16050.00,-16050.00,-16050.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8167,28167,"VAN HEUSEN",,.00,.00,3500.00,-3500.00,-3500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8169,28169,"VAN HEUSEN",,.00,.00,69810.00,-69810.00,-69810.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8175,28175,"VAN HEUSEN",,.00,.00,24470.00,-24470.00,-24470.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8154,28154,"VAN HEUSEN",,.00,.00,2000.00,-2000.00,-2000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8164,28164,"VAN HEUSEN",,.00,.00,5010.00,-5010.00,-5010.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8152,28152,"VAN HEUSEN",,.00,.00,4370.00,-4370.00,-4370.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8152,28152,"VAN HEUSEN",,.00,.00,9000.00,-9000.00,-9000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8291,28291,"VH GOLD",,.00,.00,20760.00,-20760.00,-20760.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8295,28295,"VH GOLD",,.00,.00,2980.00,-2980.00,-2980.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8288,28288,"VAN HEUSEN",,.00,.00,48514.00,-48514.00,-48514.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8348,28348,"VH GOLD",,.00,.00,104240.00,-104240.00,-104240.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8317,28317,"VAN HEUSEN",,.00,.00,23060.00,-23060.00,-23060.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8322,28322,"VH GOLD",,.00,.00,16180.00,-16180.00,-16180.00,,"Not Matched",Pending
29-04-2024,30-04-2024,8351,28351,"VH GOLD",2835100484,4248.00,4500.00,4500.00,-252.00,-252.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8297,28297,"VAN HEUSEN",,.00,.00,70910.00,-70910.00,-70910.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8300,28300,"VAN HEUSEN",,.00,.00,36600.00,-36600.00,-36600.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8312,28312,"VAN HEUSEN",,.00,.00,38500.00,-38500.00,-38500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8284,28284,"VAN HEUSEN",,.00,.00,161800.00,-161800.00,-161800.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8283,28283,"VAN HEUSEN",,.00,.00,34470.00,-34470.00,-34470.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8280,28280,"VAN HEUSEN",,.00,.00,61310.00,-61310.00,-61310.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8276,28276,"VAN HEUSEN",,.00,.00,12760.00,-12760.00,-12760.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8279,28279,"VAN HEUSEN",,.00,.00,19250.00,-19250.00,-19250.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8279,28279,"VAN HEUSEN",,.00,.00,3500.00,-3500.00,-3500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8247,28247,"VAN HEUSEN",,.00,.00,31190.00,-31190.00,-31190.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8249,28249,"VAN HEUSEN",,.00,.00,6400.00,-6400.00,-6400.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8273,28273,"VAN HEUSEN",,.00,.00,12440.00,-12440.00,-12440.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8272,28272,"VH GOLD",,.00,.00,780.00,-780.00,-780.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8248,28248,"VAN HEUSEN",,.00,.00,20000.00,-20000.00,-20000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8226,28226,"VAN HEUSEN",,.00,.00,97650.00,-97650.00,-97650.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8214,28214,"VAN HEUSEN",,.00,.00,14090.00,-14090.00,-14090.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8223,28223,"VAN HEUSEN",,.00,.00,1100.00,-1100.00,-1100.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8209,28209,"VAN HEUSEN",,.00,.00,6240.00,-6240.00,-6240.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9095,29095,"VAN HEUSEN",,.00,.00,27000.00,-27000.00,-27000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9093,19093,"LOUIS PHILIPPE",,.00,.00,201860.00,-201860.00,-201860.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9091,19091,"LP ALL STAR",,.00,.00,7540.00,-7540.00,-7540.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9092,19092,"LP ALL STAR",,.00,.00,18370.00,-18370.00,-18370.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9086,19086,"LOUIS PHILIPPE",,.00,.00,13860.00,-13860.00,-13860.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9084,29084,"VAN HEUSEN",,.00,.00,5410.00,-5410.00,-5410.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9078,19078,"LP ALL STAR",,.00,.00,17200.00,-17200.00,-17200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9075,19075,"LP ALL STAR",,.00,.00,5080.00,-5080.00,-5080.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9075,19075,"LP ALL STAR",,.00,.00,10540.00,-10540.00,-10540.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9176,,"AMERICAN EAGLE VALUE STORE",,.00,.00,2450.00,-2450.00,-2450.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9176,,"AMERICAN EAGLE VALUE STORE",,.00,.00,21400.00,-21400.00,-21400.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9176,,"AMERICAN EAGLE VALUE STORE",,.00,.00,11870.00,-11870.00,-11870.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9181,59181,"AMERICAN EAGLE",,.00,.00,35600.00,-35600.00,-35600.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9174,59174,"AMERICAN EAGLE",,.00,.00,71100.00,-71100.00,-71100.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9167,59167,"AMERICAN EAGLE",,.00,.00,21700.00,-21700.00,-21700.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9165,59165,"AMERICAN EAGLE",,.00,.00,16320.00,-16320.00,-16320.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9163,59163,"AMERICAN EAGLE",,.00,.00,38970.00,-38970.00,-38970.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9175,59175,"AMERICAN EAGLE",,.00,.00,39950.00,-39950.00,-39950.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9170,59170,"AMERICAN EAGLE",,.00,.00,27310.00,-27310.00,-27310.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8474,78474,"FOREVER 21",,.00,.00,11000.00,-11000.00,-11000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8474,78474,"FOREVER 21",,.00,.00,26000.00,-26000.00,-26000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8476,78476,"FOREVER 21",,.00,.00,213000.00,-213000.00,-213000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8478,78478,"FOREVER 21",,.00,.00,72756.00,-72756.00,-72756.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8477,78477,"FOREVER 21",,.00,.00,18300.00,-18300.00,-18300.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8477,78477,"FOREVER 21",,.00,.00,36470.00,-36470.00,-36470.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9069,19069,"LOUIS PHILIPPE",,.00,.00,2800.00,-2800.00,-2800.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8461,78461,"FOREVER 21",,.00,.00,21320.00,-21320.00,-21320.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8471,78471,"FOREVER 21",,.00,.00,16924.00,-16924.00,-16924.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8471,78471,"FOREVER 21",,.00,.00,27520.00,-27520.00,-27520.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8470,78470,"FOREVER 21",,.00,.00,10284.00,-10284.00,-10284.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8470,78470,"FOREVER 21",,.00,.00,97232.00,-97232.00,-97232.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8462,78462,"FOREVER 21",7846200121,4000.00,17500.00,17500.00,-13500.00,-13500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8459,78459,"FOREVER 21",,.00,.00,38540.00,-38540.00,-38540.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8463,78463,"FOREVER 21",,.00,.00,27002.00,-27002.00,-27002.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8464,78464,"FOREVER 21",,.00,.00,23200.00,-23200.00,-23200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8464,78464,"FOREVER 21",,.00,.00,31660.00,-31660.00,-31660.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8431,78431,"FOREVER 21",,.00,.00,115169.00,-115169.00,-115169.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8430,78430,"FOREVER 21",,.00,.00,120490.00,-120490.00,-120490.00,,"Not Matched",Pending
29-04-2024,30-04-2024,8446,78446,"FOREVER 21",7844600425,23421.00,21200.00,21200.00,2221.00,2221.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8447,78447,"FOREVER 21",,.00,.00,19000.00,-19000.00,-19000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8448,78448,"FOREVER 21",,.00,.00,75220.00,-75220.00,-75220.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8453,78453,"FOREVER 21",,.00,.00,8200.00,-8200.00,-8200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8455,78455,"FOREVER 21",7845500124,4293.00,63400.00,63400.00,-59107.00,-59107.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8458,78458,"FOREVER 21",,.00,.00,34000.00,-34000.00,-34000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8457,78457,"FOREVER 21",,.00,.00,168500.00,-168500.00,-168500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8449,78449,"FOREVER 21",,.00,.00,15800.00,-15800.00,-15800.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8450,78450,"FOREVER 21",,.00,.00,38560.00,-38560.00,-38560.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8451,78451,"FOREVER 21",,.00,.00,15500.00,-15500.00,-15500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8354,28354,"VH GOLD",,.00,.00,10200.00,-10200.00,-10200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8352,28352,"VAN HEUSEN",,.00,.00,25570.00,-25570.00,-25570.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8362,28362,"VH GOLD",,.00,.00,11510.00,-11510.00,-11510.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8358,28358,"VAN HEUSEN",,.00,.00,37510.00,-37510.00,-37510.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8359,28359,"VAN HEUSEN",,.00,.00,26000.00,-26000.00,-26000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8421,78421,"FOREVER 21",,.00,.00,164645.00,-164645.00,-164645.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8414,78414,"FOREVER 21",,.00,.00,224300.00,-224300.00,-224300.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8415,78415,"FOREVER 21",,.00,.00,81888.00,-81888.00,-81888.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8409,78409,"FOREVER 21",,.00,.00,43350.00,-43350.00,-43350.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8412,78412,"FOREVER 21",,.00,.00,229550.00,-229550.00,-229550.00,,"Not Matched",Pending
29-04-2024,29-04-2024,8405,78405,"FOREVER 21",,.00,.00,313990.00,-313990.00,-313990.00,,"Not Matched",Pending
29-04-2024,30-04-2024,8405,78405,"FOREVER 21",7840500438,79330.00,78130.00,78130.00,1200.00,1200.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9930,29930,"VAN HEUSEN",,.00,.00,132410.00,-132410.00,-132410.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9922,39922,"ALLEN SOLLY",,.00,.00,15310.00,-15310.00,-15310.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9936,39936,"ALLEN SOLLY",3993600325,6398.00,5550.00,5550.00,848.00,848.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9933,19933,"LOUIS PHILIPPE",,.00,.00,68402.00,-68402.00,-68402.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9937,29937,"VAN HEUSEN",2993700316,13264.00,6400.00,6400.00,6864.00,6864.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9941,29941,"VAN HEUSEN",,.00,.00,420.00,-420.00,-420.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9951,39951,"ALLEN SOLLY",,.00,.00,6100.00,-6100.00,-6100.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9955,39955,"ALLEN SOLLY",,.00,.00,14060.00,-14060.00,-14060.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9986,29986,"VAN HEUSEN",,.00,.00,27900.00,-27900.00,-27900.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9971,29971,"VAN HEUSEN",,.00,.00,6000.00,-6000.00,-6000.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9994,19994,"LOUIS PHILIPPE",,.00,.00,55710.00,-55710.00,-55710.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9998,19998,"LOUIS PHILIPPE",,.00,.00,21840.00,-21840.00,-21840.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9812,19812,"LOUIS PHILIPPE",,.00,.00,50750.00,-50750.00,-50750.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9795,69795,"PE BLUE",,.00,.00,1600.00,-1600.00,-1600.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9795,69795,"PE BLUE",,.00,.00,2610.00,-2610.00,-2610.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9804,69804,"PE BLUE",,.00,.00,5900.00,-5900.00,-5900.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9804,69804,"PE BLUE",,.00,.00,4580.00,-4580.00,-4580.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9788,29788,"VAN HEUSEN",,.00,.00,1500.00,-1500.00,-1500.00,,"Not Matched",Pending
29-04-2024,29-04-2024,9791,19791,"LOUIS PHILIPPE",,.00,.00,16464.00,-16464.00,-16464.00,,"Not Matched",Pending
