"Unique ID","Sales Date","Deposit Date","Store ID","Retek Code",TID,"Collection Bank","Deposit Amount"
2774617,,2024-11-01,,,VPOS1247,"AMEX Card",17177.00
2781661,,2024-11-01,,,21387593,"SBI Card",20797.00
2781665,,2024-11-01,,,21387593,"SBI Card",2299.00
2782235,,2024-11-01,,,21332106,"SBI Card",9497.00
2782236,,2024-11-01,,,21332106,"SBI Card",2199.00
2781766,,2024-11-01,,,21255884,"SBI Card",3198.00
2780571,,2024-11-01,,,21016601,"SBI Card",4998.00
2781770,,2024-11-01,,,21255884,"SBI Card",515.47
2781780,,2024-11-01,,,21255884,"SBI Card",3798.00
2781781,,2024-11-01,,,21255884,"SBI Card",1599.00
2781782,,2024-11-01,,,21255884,"SBI Card",5500.00
2781165,,2024-11-01,,,21337612,"SBI Card",2499.00
2781169,,2024-11-01,,,21337612,"SBI Card",5196.00
2781170,,2024-11-01,,,21337612,"SBI Card",5196.00
2782409,,2024-11-01,,,21401998,"SBI Card",2299.00
2781313,,2024-11-01,,,21234739,"SBI Card",17395.00
2781314,,2024-11-01,,,21234739,"SBI Card",9097.00
2781301,,2024-11-01,,,21234739,"SBI Card",5998.00
2781302,,2024-11-01,,,21234739,"SBI Card",9297.00
2781303,,2024-11-01,,,21234739,"SBI Card",2322.50
2781179,,2024-11-01,,,21337612,"SBI Card",7296.00
2781173,,2024-11-01,,,21337612,"SBI Card",1399.00
2781182,,2024-11-01,,,21337612,"SBI Card",13593.00
2780587,,2024-11-01,,,21016601,"SBI Card",6999.50
2780588,,2024-11-01,,,21016601,"SBI Card",2800.00
2780566,,2024-11-01,,,21016601,"SBI Card",10997.00
2780579,,2024-11-01,,,21016601,"SBI Card",14497.11
2781171,,2024-11-01,,,21337612,"SBI Card",1999.00
2782151,,2024-11-01,,,21204024,"SBI Card",1199.00
2782135,,2024-11-01,,,21204024,"SBI Card",16396.60
2782136,,2024-11-01,,,21204024,"SBI Card",599.00
2782122,,2024-11-01,,,21204024,"SBI Card",1799.00
2782124,,2024-11-01,,,21204024,"SBI Card",1599.00
2782125,,2024-11-01,,,21204024,"SBI Card",896.00
2782126,,2024-11-01,,,21204024,"SBI Card",1599.00
2780947,,2024-11-01,,,21163753,"SBI Card",9177.00
2780948,,2024-11-01,,,21163753,"SBI Card",23395.00
2781545,,2024-11-01,,,21312242,"SBI Card",13391.00
2781531,,2024-11-01,,,21312242,"SBI Card",12892.00
2774056,,2024-11-01,,,72354214,"AMEX Card",2399.20
2774054,,2024-11-01,,,72344943,"AMEX Card",4998.00
2781529,,2024-11-01,,,21312242,"SBI Card",6597.00
2781540,,2024-11-01,,,21312242,"SBI Card",2499.00
2774011,,2024-11-01,,,72473871,"AMEX Card",4049.00
2780970,,2024-11-01,,,21163753,"SBI Card",5298.00
2780958,,2024-11-01,,,21163753,"SBI Card",6499.00
2780959,,2024-11-01,,,21163753,"SBI Card",6498.00
2780961,,2024-11-01,,,21163753,"SBI Card",5317.00
2780962,,2024-11-01,,,21163753,"SBI Card",12597.00
2780967,,2024-11-01,,,21163753,"SBI Card",4739.50
2774101,,2024-11-01,,,72489277,"AMEX Card",10696.00
2774083,,2024-11-01,,,72475283,"AMEX Card",8096.00
2774092,,2024-11-01,,,72488874,"AMEX Card",9498.00
2774060,,2024-11-01,,,72384595,"AMEX Card",11392.00
2774197,,2024-11-01,,,VPOS1247,"AMEX Card",4050.00
2774301,,2024-11-01,,,72502202,"AMEX Card",3196.00
2782219,,2024-11-01,,,21332106,"SBI Card",3248.00
2782220,,2024-11-01,,,21332106,"SBI Card",2399.00
2774159,,2024-11-01,,,72344228,"AMEX Card",2799.00
2781638,,2024-11-01,,,21387593,"SBI Card",8814.00
2781640,,2024-11-01,,,21387593,"SBI Card",9697.00
2781644,,2024-11-01,,,21387593,"SBI Card",17893.00
2774444,,2024-11-01,,,VPOS1247,"AMEX Card",3375.00
2774445,,2024-11-01,,,VPOS1247,"AMEX Card",8500.00
2774388,,2024-11-01,,,VPOS1247,"AMEX Card",3375.00
2774389,,2024-11-01,,,VPOS1247,"AMEX Card",8750.00
2782056,,2024-11-01,,,21390419,"SBI Card",5797.00
2782053,,2024-11-01,,,21390419,"SBI Card",8998.00
2781309,,2024-11-01,,,21234739,"SBI Card",6597.00
2781919,,2024-11-01,,,21292165,"SBI Card",2199.00
2781901,,2024-11-01,,,21292165,"SBI Card",4398.00
2781902,,2024-11-01,,,21292165,"SBI Card",700.00
2781898,,2024-11-01,,,21292165,"SBI Card",4848.00
2781338,,2024-11-01,,,21234739,"SBI Card",4098.00
2781346,,2024-11-01,,,21234739,"SBI Card",2999.00
2781319,,2024-11-01,,,21234739,"SBI Card",1999.00
2780796,,2024-11-01,,,21176667,"SBI Card",9497.00
2780797,,2024-11-01,,,21176667,"SBI Card",1000.00
2780788,,2024-11-01,,,21176667,"SBI Card",3299.00
2780789,,2024-11-01,,,21176667,"SBI Card",5298.00
2780790,,2024-11-01,,,21176667,"SBI Card",8897.00
2780791,,2024-11-01,,,21176667,"SBI Card",7895.00
2780801,,2024-11-01,,,21176667,"SBI Card",1117.00
2780803,,2024-11-01,,,21176667,"SBI Card",13295.00
2780784,,2024-11-01,,,21176667,"SBI Card",13495.00
2780785,,2024-11-01,,,21176667,"SBI Card",1299.00
2782083,,2024-10-31,,,21016601,"SBI Card",6498.00
2781403,,2024-10-31,,,21234739,"SBI Card",10498.00
2781393,,2024-10-31,,,21234739,"SBI Card",7347.00
2781408,,2024-10-31,,,21234739,"SBI Card",3499.00
2781409,,2024-10-31,,,21234739,"SBI Card",2499.00
2781410,,2024-10-31,,,21234739,"SBI Card",3257.00
2781395,,2024-10-31,,,21234739,"SBI Card",8297.00
2781396,,2024-10-31,,,21234739,"SBI Card",2499.00
2781397,,2024-10-31,,,21234739,"SBI Card",22096.00
2781398,,2024-10-31,,,21234739,"SBI Card",22296.00
2781996,,2024-10-31,,,21387593,"SBI Card",2299.00
2781999,,2024-10-31,,,21387593,"SBI Card",10895.00
2782001,,2024-10-31,,,21387593,"SBI Card",1200.00
2782002,,2024-10-31,,,21387593,"SBI Card",5118.40
2781988,,2024-10-31,,,21387593,"SBI Card",1199.00
2782022,,2024-10-31,,,21292165,"SBI Card",14363.00
2782023,,2024-10-31,,,21292165,"SBI Card",3499.00
2782081,,2024-10-31,,,21016601,"SBI Card",6298.00
2782072,,2024-10-31,,,21390419,"SBI Card",2768.20
2782074,,2024-10-31,,,21390419,"SBI Card",4798.40
2782075,,2024-10-31,,,21390419,"SBI Card",5998.00
2774385,,2024-10-31,,,VPOS1247,"AMEX Card",16650.00
2774386,,2024-10-31,,,VPOS1247,"AMEX Card",18600.00
2774387,,2024-10-31,,,VPOS1247,"AMEX Card",40500.00
2774442,,2024-10-31,,,VPOS1247,"AMEX Card",1642.00
2774443,,2024-10-31,,,VPOS1247,"AMEX Card",18200.00
2774579,,2024-10-31,,,72506760,"AMEX Card",5516.00
2782201,,2024-10-31,,,21204024,"SBI Card",1299.00
2782202,,2024-10-31,,,21204024,"SBI Card",2399.00
2782203,,2024-10-31,,,21204024,"SBI Card",9695.00
2782190,,2024-10-31,,,21204024,"SBI Card",5077.60
2782186,,2024-10-31,,,21204024,"SBI Card",5797.00
2781625,,2024-10-31,,,21312242,"SBI Card",17354.40
2774153,,2024-10-31,,,72321324,"AMEX Card",11297.00
2774279,,2024-10-31,,,72488860,"AMEX Card",4898.00
2774307,,2024-10-31,,,72506820,"AMEX Card",16154.40
2774214,,2024-10-31,,,72475300,"AMEX Card",1399.00
2774221,,2024-10-31,,,72488860,"AMEX Card",1899.00
2774228,,2024-10-31,,,72488930,"AMEX Card",1699.00
2774073,,2024-10-31,,,72473327,"AMEX Card",5498.00
2774077,,2024-10-31,,,72473871,"AMEX Card",12394.00
2774107,,2024-10-31,,,72496814,"AMEX Card",7496.00
2781014,,2024-10-31,,,21163753,"SBI Card",4499.00
2774055,,2024-10-31,,,72354140,"AMEX Card",3198.00
2774052,,2024-10-31,,,72344289,"AMEX Card",1799.00
2774059,,2024-10-31,,,72375696,"AMEX Card",4798.00
2781495,,2024-10-31,,,21176667,"SBI Card",7397.00
2781490,,2024-10-31,,,21176667,"SBI Card",14594.00
2781501,,2024-10-31,,,21176667,"SBI Card",4698.00
2781502,,2024-10-31,,,21176667,"SBI Card",13253.00
2781503,,2024-10-31,,,21176667,"SBI Card",8797.00
2781193,,2024-10-31,,,21163753,"SBI Card",5438.40
2781194,,2024-10-31,,,21163753,"SBI Card",12997.00
2781298,,2024-10-31,,,21234739,"SBI Card",13395.00
2782448,,2024-10-31,,,21401998,"SBI Card",5296.00
2782388,,2024-10-31,,,21373399,"SBI Card",1999.00
2782389,,2024-10-31,,,21373399,"SBI Card",19034.30
2781154,,2024-10-31,,,21337612,"SBI Card",1599.00
2781156,,2024-10-31,,,21337612,"SBI Card",5197.00
2781159,,2024-10-31,,,21337612,"SBI Card",5597.00
2781160,,2024-10-31,,,21337612,"SBI Card",4098.00
2774615,,2024-10-31,,,VPOS1247,"AMEX Card",24300.00
2774759,,2024-10-31,,,80142213,"HDFC Card",7695.00
2782338,,2024-10-31,,,21332106,"SBI Card",5798.00
2782335,,2024-10-31,,,21332106,"SBI Card",1300.00
2782332,,2024-10-31,,,21332106,"SBI Card",1914.00
2782317,,2024-10-31,,,21332106,"SBI Card",2999.00
2782318,,2024-10-31,,,21332106,"SBI Card",1949.25
2782320,,2024-10-31,,,21332106,"SBI Card",7298.00
2782313,,2024-10-31,,,21332106,"SBI Card",6198.00
2782314,,2024-10-31,,,21332106,"SBI Card",11795.00
2782315,,2024-10-31,,,21332106,"SBI Card",3746.00
2782316,,2024-10-30,,,21332106,"SBI Card",949.00
2781693,,2024-10-30,,,21387593,"SBI Card",17594.00
2781697,,2024-10-30,,,21387593,"SBI Card",8295.00
2782321,,2024-10-30,,,21332106,"SBI Card",8966.30
2782319,,2024-10-30,,,21332106,"SBI Card",2799.00
2782340,,2024-10-30,,,21332106,"SBI Card",1649.00
2781689,,2024-10-30,,,21387593,"SBI Card",8996.00
2781691,,2024-10-30,,,21387593,"SBI Card",5798.00
2774612,,2024-10-30,,,VPOS1247,"AMEX Card",4050.00
2774613,,2024-10-30,,,VPOS1247,"AMEX Card",11700.00
2774614,,2024-10-30,,,VPOS1247,"AMEX Card",12000.00
2781161,,2024-10-30,,,21337612,"SBI Card",3598.00
2781157,,2024-10-30,,,21337612,"SBI Card",2299.00
2781158,,2024-10-30,,,21337612,"SBI Card",3198.00
2781155,,2024-10-30,,,21337612,"SBI Card",6446.60
2781151,,2024-10-30,,,21337612,"SBI Card",1999.00
2782426,,2024-10-30,,,21401998,"SBI Card",2248.00
2782427,,2024-10-30,,,21401998,"SBI Card",5696.00
2782428,,2024-10-30,,,21401998,"SBI Card",6496.00
2781164,,2024-10-30,,,21337612,"SBI Card",2078.00
2781755,,2024-10-30,,,21255884,"SBI Card",2499.00
2781759,,2024-10-30,,,21255884,"SBI Card",499.00
2782387,,2024-10-30,,,21373399,"SBI Card",18497.00
2781836,,2024-10-30,,,21255884,"SBI Card",1399.00
2781837,,2024-10-30,,,21255884,"SBI Card",1599.00
2781838,,2024-10-30,,,21255884,"SBI Card",1599.00
2781839,,2024-10-30,,,21255884,"SBI Card",15191.00
2781840,,2024-10-30,,,21255884,"SBI Card",3898.00
2781816,,2024-10-30,,,21255884,"SBI Card",6396.00
2781817,,2024-10-30,,,21255884,"SBI Card",3648.00
2781818,,2024-10-30,,,21255884,"SBI Card",1799.00
2781819,,2024-10-30,,,21255884,"SBI Card",14091.00
2781820,,2024-10-30,,,21255884,"SBI Card",1198.00
2781821,,2024-10-30,,,21255884,"SBI Card",8395.00
2781822,,2024-10-30,,,21255884,"SBI Card",5897.00
2781823,,2024-10-30,,,21255884,"SBI Card",1399.00
2781824,,2024-10-30,,,21255884,"SBI Card",1599.00
2782364,,2024-10-30,,,21373399,"SBI Card",10499.00
2782449,,2024-10-30,,,21401998,"SBI Card",5315.00
2782450,,2024-10-30,,,21401998,"SBI Card",12093.00
2782451,,2024-10-30,,,21401998,"SBI Card",1650.00
2782452,,2024-10-30,,,21401998,"SBI Card",3248.00
2782453,,2024-10-30,,,21401998,"SBI Card",1799.00
2782446,,2024-10-30,,,21401998,"SBI Card",5496.00
2782447,,2024-10-30,,,21401998,"SBI Card",3298.00
2781266,,2024-10-30,,,21234739,"SBI Card",4911.00
2781267,,2024-10-30,,,21234739,"SBI Card",5697.00
2781195,,2024-10-30,,,21163753,"SBI Card",1398.00
2781196,,2024-10-30,,,21163753,"SBI Card",2999.00
2781183,,2024-10-30,,,21337612,"SBI Card",299.00
2780601,,2024-10-30,,,21016601,"SBI Card",6498.00
2781504,,2024-10-30,,,21176667,"SBI Card",19043.00
2781505,,2024-10-30,,,21176667,"SBI Card",13595.00
2781506,,2024-10-30,,,21176667,"SBI Card",2399.00
2781507,,2024-10-30,,,21176667,"SBI Card",2799.00
2781508,,2024-10-30,,,21176667,"SBI Card",10697.00
2781492,,2024-10-30,,,21176667,"SBI Card",9396.00
2781493,,2024-10-30,,,21176667,"SBI Card",19792.00
2781494,,2024-10-30,,,21176667,"SBI Card",15497.00
2782096,,2024-10-30,,,21016601,"SBI Card",1999.20
2782168,,2024-10-30,,,21204024,"SBI Card",1599.00
2774051,,2024-10-30,,,72344142,"AMEX Card",5296.00
2774058,,2024-10-30,,,72375696,"AMEX Card",12895.00
2774006,,2024-10-30,,,72473327,"AMEX Card",9397.00
2774003,,2024-10-30,,,72384594,"AMEX Card",2598.00
2781013,,2024-10-30,,,21163753,"SBI Card",5498.00
2774105,,2024-10-30,,,72489334,"AMEX Card",3187.00
2774096,,2024-10-30,,,72488939,"AMEX Card",5148.00
2774195,,2024-10-30,,,VPOS1247,"AMEX Card",16000.00
2774196,,2024-10-30,,,VPOS1247,"AMEX Card",67625.00
2774322,,2024-10-30,,,72473327,"AMEX Card",959.20
2774323,,2024-10-30,,,72473327,"AMEX Card",8498.00
2774169,,2024-10-30,,,VPOS1247,"AMEX Card",1190.00
2781626,,2024-10-30,,,21312242,"SBI Card",5228.00
2781627,,2024-10-30,,,21312242,"SBI Card",7197.00
2781618,,2024-10-30,,,21312242,"SBI Card",11396.00
2781620,,2024-10-30,,,21312242,"SBI Card",2799.00
2782187,,2024-10-30,,,21204024,"SBI Card",1799.00
2782188,,2024-10-30,,,21204024,"SBI Card",3598.00
2782189,,2024-10-30,,,21204024,"SBI Card",5097.00
2782204,,2024-10-30,,,21204024,"SBI Card",7394.00
2774568,,2024-10-30,,,72489277,"AMEX Card",1874.25
2774593,,2024-10-30,,,VPOS1247,"AMEX Card",1190.00
2774440,,2024-10-30,,,VPOS1247,"AMEX Card",24000.00
2774441,,2024-10-30,,,VPOS1247,"AMEX Card",24500.00
2774417,,2024-10-30,,,VPOS1247,"AMEX Card",1165.00
2774418,,2024-10-30,,,VPOS1247,"AMEX Card",5255.00
2774381,,2024-10-30,,,VPOS1247,"AMEX Card",4000.00
2774382,,2024-10-30,,,VPOS1247,"AMEX Card",5400.00
2774383,,2024-10-30,,,VPOS1247,"AMEX Card",8250.00
2774384,,2024-10-30,,,VPOS1247,"AMEX Card",16999.00
2774350,,2024-10-30,,,72488863,"AMEX Card",3318.40
2782073,,2024-10-30,,,21390419,"SBI Card",2049.00
2782082,,2024-10-30,,,21016601,"SBI Card",8999.50
2782071,,2024-10-30,,,21390419,"SBI Card",9597.00
2782068,,2024-10-30,,,21390419,"SBI Card",13496.00
2782069,,2024-10-30,,,21390419,"SBI Card",5798.00
2782057,,2024-10-30,,,21390419,"SBI Card",2029.40
2781436,,2024-10-30,,,21255884,"SBI Card",2548.50
2781984,,2024-10-30,,,21387593,"SBI Card",4599.00
2781985,,2024-10-30,,,21387593,"SBI Card",8696.00
2781986,,2024-10-30,,,21387593,"SBI Card",6128.00
2781987,,2024-10-30,,,21387593,"SBI Card",299.00
2781932,,2024-10-30,,,21292165,"SBI Card",2299.00
2781933,,2024-10-30,,,21292165,"SBI Card",4698.00
2781934,,2024-10-30,,,21292165,"SBI Card",2799.00
2781930,,2024-10-30,,,21292165,"SBI Card",6847.00
2781937,,2024-10-30,,,21292165,"SBI Card",1999.00
2782024,,2024-10-30,,,21292165,"SBI Card",3886.00
2782025,,2024-10-30,,,21292165,"SBI Card",4935.50
2782017,,2024-10-30,,,21292165,"SBI Card",5798.00
2782018,,2024-10-30,,,21292165,"SBI Card",6321.00
2782019,,2024-10-30,,,21292165,"SBI Card",6747.00
2782020,,2024-10-30,,,21292165,"SBI Card",2108.00
2782021,,2024-10-30,,,21292165,"SBI Card",25351.00
2782003,,2024-10-30,,,21387593,"SBI Card",18294.00
2782004,,2024-10-30,,,21387593,"SBI Card",2999.00
2782000,,2024-10-30,,,21387593,"SBI Card",8496.00
2781997,,2024-10-30,,,21387593,"SBI Card",2799.00
2781998,,2024-10-30,,,21387593,"SBI Card",8285.00
2781990,,2024-10-30,,,21387593,"SBI Card",5298.00
2781991,,2024-10-30,,,21387593,"SBI Card",5098.00
2781992,,2024-10-30,,,21387593,"SBI Card",5098.00
2781993,,2024-10-30,,,21387593,"SBI Card",9496.00
2781994,,2024-10-30,,,21387593,"SBI Card",2799.00
2781995,,2024-10-30,,,21387593,"SBI Card",14295.00
2782011,,2024-10-30,,,21292165,"SBI Card",2799.00
2782029,,2024-10-30,,,21390419,"SBI Card",10395.00
2782030,,2024-10-30,,,21390419,"SBI Card",2057.50
2782031,,2024-10-30,,,21390419,"SBI Card",2999.00
2781394,,2024-10-30,,,21234739,"SBI Card",8397.00
2781404,,2024-10-30,,,21234739,"SBI Card",12395.00
2781405,,2024-10-30,,,21234739,"SBI Card",2299.00
2781406,,2024-10-30,,,21234739,"SBI Card",6205.00
2781407,,2024-10-30,,,21234739,"SBI Card",18193.00
2780804,,2024-10-30,,,21176667,"SBI Card",1000.00
2780806,,2024-10-29,,,21176667,"SBI Card",2299.00
2780792,,2024-10-29,,,21176667,"SBI Card",8397.00
2781899,,2024-10-29,,,21292165,"SBI Card",5121.00
2781900,,2024-10-29,,,21292165,"SBI Card",9696.00
2781904,,2024-10-29,,,21292165,"SBI Card",3848.00
2781923,,2024-10-29,,,21292165,"SBI Card",3299.00
2781337,,2024-10-29,,,21234739,"SBI Card",4157.00
2781326,,2024-10-29,,,21234739,"SBI Card",7647.00
2781327,,2024-10-29,,,21234739,"SBI Card",2299.00
2781328,,2024-10-29,,,21234739,"SBI Card",7647.00
2782052,,2024-10-29,,,21390419,"SBI Card",998.00
2779321,,2024-10-29,,,,"ICICI Card",187.50
2779322,,2024-10-29,,,,"ICICI Card",7278.75
2779323,,2024-10-29,,,,"ICICI Card",33.75
2779324,,2024-10-29,,,,"ICICI Card",268.13
2779325,,2024-10-29,,,,"ICICI Card",9433.61
2779326,,2024-10-29,,,,"ICICI Card",48.26
2779327,,2024-10-29,,,,"ICICI Card",12131.25
2779328,,2024-10-29,,,,"ICICI Card",312.50
2779329,,2024-10-29,,,,"ICICI Card",56.25
2774344,,2024-10-29,,,72475866,"AMEX Card",10497.00
2774345,,2024-10-29,,,72488776,"AMEX Card",1599.00
2774416,,2024-10-29,,,VPOS1247,"AMEX Card",1.00
2774439,,2024-10-29,,,VPOS1247,"AMEX Card",29000.00
2774592,,2024-10-29,,,VPOS1247,"AMEX Card",1190.00
2781651,,2024-10-29,,,21387593,"SBI Card",4046.00
2781647,,2024-10-29,,,21387593,"SBI Card",5057.00
2781648,,2024-10-29,,,21387593,"SBI Card",2799.00
2781659,,2024-10-29,,,21387593,"SBI Card",3999.00
2781654,,2024-10-29,,,21387593,"SBI Card",11596.00
2781641,,2024-10-29,,,21387593,"SBI Card",17694.00
2781639,,2024-10-29,,,21387593,"SBI Card",2149.00
2782225,,2024-10-29,,,21332106,"SBI Card",1549.00
2782214,,2024-10-29,,,21332106,"SBI Card",17797.00
2774315,,2024-10-29,,,72396120,"AMEX Card",5048.00
2774194,,2024-10-29,,,VPOS1247,"AMEX Card",7050.00
2774258,,2024-10-29,,,VPOS1247,"AMEX Card",5439.00
2774237,,2024-10-29,,,72489035,"AMEX Card",6196.00
2774241,,2024-10-29,,,72489334,"AMEX Card",10796.00
2774245,,2024-10-29,,,72496814,"AMEX Card",3799.00
2774248,,2024-10-29,,,72505067,"AMEX Card",9996.00
2774078,,2024-10-29,,,72473912,"AMEX Card",13393.00
2781568,,2024-10-29,,,21312242,"SBI Card",3598.00
2774002,,2024-10-29,,,72354236,"AMEX Card",10998.00
2780965,,2024-10-29,,,21163753,"SBI Card",5435.00
2780954,,2024-10-29,,,21163753,"SBI Card",9085.00
2780976,,2024-10-29,,,21163753,"SBI Card",2368.00
2780977,,2024-10-29,,,21163753,"SBI Card",9797.00
2780973,,2024-10-29,,,21163753,"SBI Card",11798.00
2782144,,2024-10-29,,,21204024,"SBI Card",629.00
2782127,,2024-10-29,,,21204024,"SBI Card",3998.00
2782128,,2024-10-29,,,21204024,"SBI Card",1399.00
2782123,,2024-10-29,,,21204024,"SBI Card",3598.00
2782119,,2024-10-29,,,21204024,"SBI Card",3399.00
2782120,,2024-10-29,,,21204024,"SBI Card",5196.00
2782132,,2024-10-29,,,21204024,"SBI Card",1357.60
2782133,,2024-10-29,,,21204024,"SBI Card",1799.00
2782134,,2024-10-29,,,21204024,"SBI Card",5597.00
2781271,,2024-10-29,,,21234739,"SBI Card",3598.00
2781300,,2024-10-29,,,21234739,"SBI Card",376.00
2781311,,2024-10-29,,,21234739,"SBI Card",4798.00
2781308,,2024-10-29,,,21234739,"SBI Card",15815.00
2782365,,2024-10-29,,,21373399,"SBI Card",12296.00
2782360,,2024-10-29,,,21373399,"SBI Card",3299.00
2782361,,2024-10-29,,,21373399,"SBI Card",5298.00
2782402,,2024-10-29,,,21401998,"SBI Card",1998.00
2782400,,2024-10-29,,,21401998,"SBI Card",5297.00
2782410,,2024-10-29,,,21401998,"SBI Card",6296.00
2782411,,2024-10-29,,,21401998,"SBI Card",3798.00
2781760,,2024-10-29,,,21255884,"SBI Card",5897.00
2781761,,2024-10-29,,,21255884,"SBI Card",5996.00
2781763,,2024-10-29,,,21255884,"SBI Card",2399.00
2781765,,2024-10-29,,,21255884,"SBI Card",4447.00
2781783,,2024-10-29,,,21255884,"SBI Card",10342.00
2781757,,2024-10-29,,,21255884,"SBI Card",3448.00
2781758,,2024-10-29,,,21255884,"SBI Card",7096.00
2781773,,2024-10-29,,,21255884,"SBI Card",1599.00
2781774,,2024-10-29,,,21255884,"SBI Card",1999.00
2781775,,2024-10-29,,,21255884,"SBI Card",4247.00
2780572,,2024-10-29,,,21016601,"SBI Card",4398.00
2780565,,2024-10-29,,,21016601,"SBI Card",4238.40
2782425,,2024-10-29,,,21401998,"SBI Card",5335.00
2782405,,2024-10-29,,,21401998,"SBI Card",6296.00
2780563,,2024-10-29,,,21016601,"SBI Card",1959.20
2774610,,2024-10-29,,,VPOS1247,"AMEX Card",6800.00
2774611,,2024-10-29,,,VPOS1247,"AMEX Card",26260.00
2781663,,2024-10-29,,,21387593,"SBI Card",8000.00
2781664,,2024-10-29,,,21387593,"SBI Card",4598.00
2782234,,2024-10-29,,,21332106,"SBI Card",9998.00
2781692,,2024-10-29,,,21387593,"SBI Card",8097.00
2781690,,2024-10-29,,,21387593,"SBI Card",2799.00
2781687,,2024-10-28,,,21387593,"SBI Card",4600.00
2781688,,2024-10-28,,,21387593,"SBI Card",20095.00
2775212,,2024-10-28,,,,"ICICI Card",61141.50
2775213,,2024-10-28,,,,"ICICI Card",637.50
2775214,,2024-10-28,,,,"ICICI Card",24747.75
2775215,,2024-10-28,,,,"ICICI Card",114.75
2782265,,2024-10-28,,,21332106,"SBI Card",3299.00
2775806,,2024-10-28,,,,"ICICI Card",283.50
2781698,,2024-10-28,,,21387593,"SBI Card",9397.00
2781694,,2024-10-28,,,21387593,"SBI Card",8700.00
2781695,,2024-10-28,,,21387593,"SBI Card",2699.00
2781696,,2024-10-28,,,21387593,"SBI Card",9395.00
2774696,,2024-10-28,,,80125002,"HDFC Card",6195.00
2781662,,2024-10-28,,,21387593,"SBI Card",9196.00
2780561,,2024-10-28,,,21016601,"SBI Card",6498.00
2780570,,2024-10-28,,,21016601,"SBI Card",1639.20
2781777,,2024-10-28,,,21255884,"SBI Card",5846.00
2781756,,2024-10-28,,,21255884,"SBI Card",1599.00
2781306,,2024-10-28,,,21234739,"SBI Card",22891.00
2781299,,2024-10-28,,,21234739,"SBI Card",9846.00
2781270,,2024-10-28,,,21234739,"SBI Card",2799.00
2781268,,2024-10-28,,,21234739,"SBI Card",2499.00
2781852,,2024-10-28,,,21292165,"SBI Card",1149.00
2780586,,2024-10-28,,,21016601,"SBI Card",7098.00
2781236,,2024-10-28,,,21234739,"SBI Card",13594.00
2782118,,2024-10-28,,,21204024,"SBI Card",1.00
2782166,,2024-10-28,,,21204024,"SBI Card",1599.00
2782167,,2024-10-28,,,21204024,"SBI Card",1799.00
2781483,,2024-10-28,,,21337612,"SBI Card",5796.00
2780877,,2024-10-28,,,21163753,"SBI Card",15499.00
2780974,,2024-10-28,,,21163753,"SBI Card",5192.00
2780978,,2024-10-28,,,21163753,"SBI Card",896.00
2780979,,2024-10-28,,,21163753,"SBI Card",2299.00
2780980,,2024-10-28,,,21163753,"SBI Card",12197.00
2774047,,2024-10-28,,,23049992,"AMEX Card",7198.00
2774048,,2024-10-28,,,30S30690,"AMEX Card",2099.00
2781538,,2024-10-28,,,21312242,"SBI Card",2799.00
2781528,,2024-10-28,,,21312242,"SBI Card",1399.00
2781544,,2024-10-28,,,21312242,"SBI Card",1799.00
2774108,,2024-10-28,,,72505067,"AMEX Card",4298.00
2774247,,2024-10-28,,,72505067,"AMEX Card",6598.00
2774236,,2024-10-28,,,72488989,"AMEX Card",6296.00
2774271,,2024-10-28,,,72473953,"AMEX Card",1791.00
2774216,,2024-10-28,,,72488856,"AMEX Card",3999.00
2774217,,2024-10-28,,,72488856,"AMEX Card",5097.00
2782215,,2024-10-28,,,21332106,"SBI Card",2299.00
2782209,,2024-10-28,,,21332106,"SBI Card",3499.00
2782210,,2024-10-28,,,21332106,"SBI Card",11596.00
2782218,,2024-10-28,,,21332106,"SBI Card",1862.12
2774155,,2024-10-28,,,72342888,"AMEX Card",2998.00
2782227,,2024-10-28,,,21332106,"SBI Card",9497.00
2774147,,2024-10-28,,,23049992,"AMEX Card",199.00
2774193,,2024-10-28,,,VPOS1247,"AMEX Card",7050.00
2781642,,2024-10-28,,,21387593,"SBI Card",5095.00
2781643,,2024-10-28,,,21387593,"SBI Card",8496.00
2781656,,2024-10-28,,,21387593,"SBI Card",5798.00
2781657,,2024-10-28,,,21387593,"SBI Card",7198.00
2781653,,2024-10-28,,,21387593,"SBI Card",2999.00
2781649,,2024-10-28,,,21387593,"SBI Card",16696.00
2774578,,2024-10-28,,,72505217,"AMEX Card",2998.00
2774415,,2024-10-28,,,VPOS1247,"AMEX Card",1.00
2774341,,2024-10-28,,,72475300,"AMEX Card",3198.00
2774380,,2024-10-28,,,VPOS1247,"AMEX Card",56825.00
2779330,,2024-10-28,,,,"ICICI Card",17899.67
2779331,,2024-10-28,,,,"ICICI Card",508.75
2779332,,2024-10-28,,,,"ICICI Card",91.58
2779333,,2024-10-28,,,,"ICICI Card",87830.25
2779334,,2024-10-28,,,,"ICICI Card",407.25
2779335,,2024-10-28,,,,"ICICI Card",2262.50
2779336,,2024-10-28,,,,"ICICI Card",500.00
2779337,,2024-10-28,,,,"ICICI Card",1075.00
2781939,,2024-10-28,,,21292165,"SBI Card",1799.00
2781940,,2024-10-28,,,21292165,"SBI Card",4548.00
2781941,,2024-10-28,,,21292165,"SBI Card",599.00
2781918,,2024-10-28,,,21292165,"SBI Card",3299.00
