"Total Count: ",16540
"Matched Count: ",15292
"Not Matched Count: ",1248

,,,,,,Total,136886262.31,138452984.35,.00,-1566722.04
"Sales Date","Deposit Date","Store ID","Retek Code",Brand,ColBank,Status,"Wallet Sale","Deposit Amount","Store Response Entry","Difference [Sale - Deposit - Store Response]","Pending Difference","Reconcilied Difference"
01-04-2024,01-04-2024,6371,66371,"PE RED","WALLET PHONEPAY",Matched,10883.15,10883.15,0.00,0.00,0.00,
01-04-2024,01-04-2024,6373,66373,"PE BLUE","WALLET PHONEPAY",Matched,7299.00,7299.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6376,66376,"PE RED","WALLET PHONEPAY",Matched,999.00,999.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6384,66384,"PE RED","WALLET PHONEPAY",Matched,4898.00,4898.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6386,66386,"PE BLUE","WALLET PAYTM",Matched,24242.00,24242.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6387,66387,"PE RED","WALLET PHONEPAY",Matched,999.00,999.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6388,66388,"PE RED","WALLET PHONEPAY",Matched,6395.00,6395.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6389,66389,"PE RED","WALLET PHONEPAY",Matched,3496.00,3496.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6393,66393,"PE BLUE","WALLET PHONEPAY","Not Matched",27442.60,40240.90,0.00,-12798.30,-12798.30,
01-04-2024,01-04-2024,6395,66395,"PE BLUE","WALLET PHONEPAY",Matched,14491.00,14491.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6400,66400,"PE BLUE","WALLET PHONEPAY",Matched,6146.00,6146.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6415,66415,"PE RED","WALLET PHONEPAY",Matched,1399.00,1399.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6421,66421,"PE RED","WALLET PHONEPAY",Matched,2997.00,2997.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6429,66429,"PE RED","WALLET PHONEPAY",Matched,1399.00,1399.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6467,66467,"PE RED","WALLET PHONEPAY",Matched,3498.11,3498.11,0.00,0.00,0.00,
01-04-2024,01-04-2024,6512,36512,"AS PRIME","WALLET PHONEPAY",Matched,7295.00,7295.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6536,66536,"PE BLUE","WALLET PHONEPAY",Matched,899.00,899.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6542,66542,"PE RED","WALLET PHONEPAY",Matched,6694.00,6694.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6543,66543,"PE BLUE","WALLET PHONEPAY",Matched,10249.00,10249.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6555,66555,"PE RED","WALLET PHONEPAY",Matched,2590.13,2590.13,0.00,0.00,0.00,
01-04-2024,01-04-2024,6556,66556,"PE RED","WALLET PHONEPAY",Matched,7941.10,7941.10,0.00,0.00,0.00,
01-04-2024,01-04-2024,6571,66571,"PE RED","WALLET PHONEPAY",Matched,19586.00,19586.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6575,66575,"PE RED","WALLET PHONEPAY",Matched,1599.07,1599.07,0.00,0.00,0.00,
01-04-2024,01-04-2024,6594,66594,"PE BLUE","WALLET PHONEPAY",Matched,1599.00,1599.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6596,36596,"AS PRIME","WALLET PHONEPAY",Matched,3197.00,3197.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6628,66628,"PE RED","WALLET PHONEPAY",Matched,8632.74,8632.74,0.00,0.00,0.00,
01-04-2024,01-04-2024,6633,36633,"AS PRIME","WALLET PHONEPAY",Matched,2998.00,2998.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6634,36634,"AS PRIME","WALLET PHONEPAY",Matched,15550.30,15550.30,0.00,0.00,0.00,
01-04-2024,01-04-2024,6662,66662,"PE RED","WALLET PHONEPAY",Matched,808.00,808.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6664,36664,"AS PRIME","WALLET PHONEPAY",Matched,2847.10,2847.10,0.00,0.00,0.00,
01-04-2024,01-04-2024,6675,66675,"PE RED","WALLET PHONEPAY",Matched,4045.14,4045.14,0.00,0.00,0.00,
01-04-2024,01-04-2024,6689,66689,"PE BLUE","WALLET PHONEPAY",Matched,25888.60,25888.60,0.00,0.00,0.00,
01-04-2024,01-04-2024,6691,36691,"AS PRIME","WALLET PHONEPAY",Matched,2218.80,2218.80,0.00,0.00,0.00,
01-04-2024,01-04-2024,6701,36701,"AS PRIME","WALLET PHONEPAY",Matched,3896.00,3896.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6703,36703,"AS PRIME","WALLET PHONEPAY",Matched,5197.00,5197.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6716,66716,"PE RED","WALLET PHONEPAY",Matched,4496.04,4496.04,0.00,0.00,0.00,
01-04-2024,01-04-2024,6719,36719,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1799.00,1799.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6721,36721,"AS PRIME","WALLET PHONEPAY",Matched,3073.15,3073.15,0.00,0.00,0.00,
01-04-2024,01-04-2024,6722,66722,"PE RED","WALLET PHONEPAY",Matched,9093.07,9093.07,0.00,0.00,0.00,
01-04-2024,01-04-2024,6726,66726,"PE RED","WALLET PHONEPAY",Matched,800.00,800.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6731,66731,"PE RED","WALLET PHONEPAY",Matched,2898.00,2898.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6734,36734,"AS PRIME","WALLET PHONEPAY",Matched,4307.00,4307.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6736,36736,"AS PRIME","WALLET PHONEPAY",Matched,5940.00,5940.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6741,66741,"PE RED","WALLET PHONEPAY",Matched,699.00,699.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6742,66742,"PE RED","WALLET PHONEPAY",Matched,507.00,507.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6757,86757,"LOUIS PHILIPPE VALUE STORE","WALLET PHONEPAY","Not Matched",17890.25,22088.75,0.00,-4198.50,-4198.50,
01-04-2024,01-04-2024,6758,36758,"ALLEN SOLLY","WALLET PHONEPAY",Matched,25532.00,25532.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6760,16760,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,1249.00,1249.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6762,36762,"AS PRIME","WALLET PHONEPAY",Matched,928.30,928.30,0.00,0.00,0.00,
01-04-2024,01-04-2024,6785,16785,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,2878.80,2878.80,0.00,0.00,0.00,
01-04-2024,01-04-2024,6791,86791,"VAN HEUSEN VALUE STORE","WALLET PHONEPAY",Matched,53782.00,53782.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6795,66795,"PE RED","WALLET PHONEPAY",Matched,199.00,199.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6823,36823,"AS PRIME","WALLET PHONEPAY",Matched,1799.00,1799.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6829,36829,"AS PRIME","WALLET PHONEPAY",Matched,26185.00,26185.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6856,36856,"AS PRIME","WALLET PHONEPAY",Matched,799.00,799.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6868,36868,"ALLEN SOLLY","WALLET PHONEPAY",Matched,1799.00,1799.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6872,26872,"VH GOLD","WALLET PHONEPAY",Matched,1000.00,1000.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6910,36910,"AS PRIME","WALLET PHONEPAY",Matched,2498.00,2498.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6914,36914,"AS PRIME","WALLET PHONEPAY",Matched,23012.00,23012.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6921,36921,"AS PRIME","WALLET PHONEPAY",Matched,5797.00,5797.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6927,66927,"PE BLUE","WALLET PHONEPAY",Matched,2205.50,2205.50,0.00,0.00,0.00,
01-04-2024,01-04-2024,6929,26929,"VH GOLD","WALLET PHONEPAY",Matched,2129.00,2129.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6936,66936,"PE BLUE","WALLET PHONEPAY",Matched,269.00,269.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6945,36945,"AS PRIME","WALLET PHONEPAY",Matched,7.10,7.10,0.00,0.00,0.00,
01-04-2024,01-04-2024,6975,36975,"AS PRIME","WALLET PHONEPAY",Matched,4816.00,4816.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6977,66977,"PE RED","WALLET PHONEPAY",Matched,279.00,279.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,6998,36998,"AS PRIME","WALLET PHONEPAY",Matched,4048.00,4048.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7006,37006,"ALLEN SOLLY","WALLET PHONEPAY",Matched,4798.80,4798.80,0.00,0.00,0.00,
01-04-2024,01-04-2024,7010,27010,"VAN HEUSEN","WALLET PHONEPAY",Matched,2999.00,2999.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7019,67019,"PE BLUE","WALLET PHONEPAY",Matched,6138.00,6138.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7041,67041,"PE RED","WALLET PHONEPAY",Matched,1599.00,1599.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7043,17043,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,8998.00,8998.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7051,67051,"PE RED","WALLET PHONEPAY",Matched,129.00,129.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7054,67054,"PE RED","WALLET PHONEPAY",Matched,12205.70,12205.70,0.00,0.00,0.00,
01-04-2024,01-04-2024,7055,67055,"PE BLUE","WALLET PHONEPAY",Matched,3598.00,3598.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7074,27074,"VH GOLD","WALLET PHONEPAY",Matched,1414.00,1414.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7082,37082,"ALLEN SOLLY","WALLET PHONEPAY",Matched,3798.00,3798.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7093,67093,"PE RED","WALLET PHONEPAY",Matched,1648.50,1648.50,0.00,0.00,0.00,
01-04-2024,01-04-2024,7097,27097,"VH GOLD","WALLET PHONEPAY",Matched,2735.80,2735.80,0.00,0.00,0.00,
01-04-2024,01-04-2024,7213,37213,"AS PRIME","WALLET PHONEPAY",Matched,600.00,600.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7250,17250,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,7795.00,7795.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7255,67255,"PE BLUE","WALLET PHONEPAY",Matched,6992.00,6992.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7265,67265,"PE BLUE","WALLET PHONEPAY",Matched,7554.00,7554.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7266,67266,"PE BLUE","WALLET PHONEPAY",Matched,2501.00,2501.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7282,67282,"PE RED","WALLET PHONEPAY",Matched,3198.00,3198.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7517,67517,"PE BLUE","WALLET PHONEPAY",Matched,1399.00,1399.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7522,67522,"PE BLUE","WALLET PHONEPAY",Matched,19739.00,19739.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7524,37524,"AS PRIME","WALLET PHONEPAY",Matched,7896.00,7896.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7542,67542,"PE BLUE","WALLET PHONEPAY",Matched,7753.60,7753.60,0.00,0.00,0.00,
01-04-2024,01-04-2024,7563,67563,"PE RED","WALLET PHONEPAY",Matched,3498.12,3498.12,0.00,0.00,0.00,
01-04-2024,01-04-2024,7582,37582,"ALLEN SOLLY","WALLET PHONEPAY",Matched,25196.00,25196.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7614,67614,"PE BLUE","WALLET PHONEPAY",Matched,1798.00,1798.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7615,17615,"LP ALL STAR","WALLET PHONEPAY",Matched,21963.75,21963.75,0.00,0.00,0.00,
01-04-2024,01-04-2024,7617,37617,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2799.00,2799.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7618,37618,"AS PRIME","WALLET PHONEPAY",Matched,18492.00,18492.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7622,37622,"AS PRIME","WALLET PHONEPAY",Matched,6546.00,6546.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7639,27639,"VH GOLD","WALLET PHONEPAY",Matched,4797.00,4797.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7643,37643,"AS PRIME","WALLET PHONEPAY",Matched,137.60,137.60,0.00,0.00,0.00,
01-04-2024,01-04-2024,7647,17647,"LP ALL STAR","WALLET PHONEPAY",Matched,1358.60,1358.60,0.00,0.00,0.00,
01-04-2024,01-04-2024,7667,67667,"PE BLUE","WALLET PHONEPAY",Matched,1249.00,1249.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7668,37668,"AS PRIME","WALLET PHONEPAY",Matched,3997.00,3997.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7669,17669,"LP ALL STAR","WALLET PHONEPAY",Matched,7848.60,7848.60,0.00,0.00,0.00,
01-04-2024,01-04-2024,7673,27673,"VAN HEUSEN","WALLET PHONEPAY",Matched,657.20,657.20,0.00,0.00,0.00,
01-04-2024,01-04-2024,7675,17675,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,16693.00,16693.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7685,37685,"AS PRIME","WALLET PHONEPAY",Matched,7644.00,7644.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7686,27686,"VH GOLD","WALLET PHONEPAY",Matched,4584.00,4584.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7697,27697,"VAN HEUSEN","WALLET PHONEPAY",Matched,17794.80,17794.80,0.00,0.00,0.00,
01-04-2024,01-04-2024,7711,67711,"PE BLUE","WALLET PHONEPAY",Matched,7596.00,7596.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7714,67714,"PE RED","WALLET PHONEPAY",Matched,28188.00,28188.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7760,67760,"PE RED","WALLET PHONEPAY",Matched,4997.21,4997.21,0.00,0.00,0.00,
01-04-2024,01-04-2024,7763,67763,"PE RED","WALLET PHONEPAY",Matched,10894.00,10894.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7770,27770,"VAN HEUSEN","WALLET PHONEPAY",Matched,5897.00,5897.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7771,67771,"PE BLUE","WALLET PHONEPAY",Matched,5299.00,5299.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7802,67802,"PE BLUE","WALLET PHONEPAY",Matched,13192.00,13192.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7813,37813,"AS PRIME","WALLET PHONEPAY",Matched,699.00,699.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7818,17818,"LP ALL STAR","WALLET PHONEPAY",Matched,14023.00,14023.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7820,17820,"LP ALL STAR","WALLET PHONEPAY",Matched,4847.60,4847.60,0.00,0.00,0.00,
01-04-2024,01-04-2024,7822,37822,"AS PRIME","WALLET PHONEPAY",Matched,3887.30,3887.30,0.00,0.00,0.00,
01-04-2024,01-04-2024,7829,67829,"PE RED","WALLET PHONEPAY",Matched,2298.00,2298.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7830,17830,"LP ALL STAR","WALLET PHONEPAY",Matched,1614.15,1614.15,0.00,0.00,0.00,
01-04-2024,01-04-2024,7853,37853,"AS PRIME","WALLET PHONEPAY",Matched,11094.00,11094.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7855,37855,"AS PRIME","WALLET PHONEPAY",Matched,14131.00,14131.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7858,37858,"AS PRIME","WALLET PHONEPAY",Matched,2698.00,2698.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7859,67859,"PE BLUE","WALLET PHONEPAY",Matched,16824.90,16824.90,0.00,0.00,0.00,
01-04-2024,01-04-2024,7862,17862,"LP ALL STAR","WALLET PHONEPAY",Matched,7095.00,7095.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7870,67870,"PE RED","WALLET PHONEPAY",Matched,800.00,800.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7872,67872,"PE BLUE","WALLET PHONEPAY",Matched,200.00,200.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7873,27873,"VAN HEUSEN","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7875,67875,"PE BLUE","WALLET PHONEPAY",Matched,8046.00,8046.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7879,17879,"LP ALL STAR","WALLET PHONEPAY",Matched,1000.00,1000.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7909,27909,"VH GOLD","WALLET PHONEPAY",Matched,4298.00,4298.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7917,37917,"ALLEN SOLLY","WALLET PHONEPAY",Matched,7054.00,7054.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,7977,37977,"ALLEN SOLLY","WALLET PHONEPAY",Matched,26.80,26.80,0.00,0.00,0.00,
01-04-2024,01-04-2024,7989,27989,"VAN HEUSEN","WALLET PHONEPAY",Matched,3499.00,3499.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8078,28078,"VAN HEUSEN","WALLET PHONEPAY",Matched,9997.00,9997.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8087,28087,"VAN HEUSEN","WALLET PHONEPAY",Matched,6598.00,6598.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8146,28146,"VAN HEUSEN","WALLET PHONEPAY",Matched,8997.00,8997.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8148,28148,"VAN HEUSEN","WALLET PHONEPAY",Matched,16695.00,16695.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8190,28190,"VAN HEUSEN","WALLET PHONEPAY",Matched,6597.80,6597.80,0.00,0.00,0.00,
01-04-2024,01-04-2024,8286,28286,"VH GOLD","WALLET PHONEPAY",Matched,5841.00,5841.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8289,28289,"VAN HEUSEN","WALLET PHONEPAY",Matched,22097.00,22097.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8291,28291,"VH GOLD","WALLET PHONEPAY",Matched,12535.00,12535.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8322,28322,"VH GOLD","WALLET PHONEPAY",Matched,6953.00,6953.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8352,28352,"VAN HEUSEN","WALLET PHONEPAY",Matched,4598.00,4598.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,8446,78446,"FOREVER 21","WALLET PHONEPAY","Not Matched",0.00,4695.00,0.00,-4695.00,-4695.00,
01-04-2024,01-04-2024,9069,19069,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,5648.00,5648.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9075,19075,"LP ALL STAR","WALLET PHONEPAY",Matched,16640.00,16640.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9078,19078,"LP ALL STAR","WALLET PHONEPAY",Matched,6495.00,6495.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9087,29087,"VAN HEUSEN","WALLET PHONEPAY",Matched,3688.00,3688.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9088,19088,"LP ALL STAR","WALLET PHONEPAY",Matched,7495.00,7495.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9091,19091,"LP ALL STAR","WALLET PHONEPAY",Matched,9094.00,9094.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9421,59421,"AMERICAN EAGLE","WALLET PHONEPAY","Not Matched",0.00,22440.75,0.00,-22440.75,-22440.75,
01-04-2024,01-04-2024,9426,39426,"ALLEN SOLLY","WALLET PHONEPAY",Matched,3998.00,3998.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9437,19437,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,12000.00,12000.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9439,19439,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,10746.00,10746.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9454,69454,"PE BLUE","WALLET PHONEPAY",Matched,9095.00,9095.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9466,29466,"VAN HEUSEN","WALLET PHONEPAY",Matched,778.00,778.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9480,19480,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,18112.20,18112.20,0.00,0.00,0.00,
01-04-2024,01-04-2024,9585,49585,"PLANET FASHION","WALLET PHONEPAY",Matched,18342.25,18342.25,0.00,0.00,0.00,
01-04-2024,01-04-2024,9592,29592,"VAN HEUSEN","WALLET PHONEPAY",Matched,19094.30,19094.30,0.00,0.00,0.00,
01-04-2024,01-04-2024,9596,29596,"VAN HEUSEN","WALLET PHONEPAY",Matched,5697.00,5697.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9605,29605,"VAN HEUSEN","WALLET PHONEPAY",Matched,22038.90,22038.90,0.00,0.00,0.00,
01-04-2024,01-04-2024,9615,29615,"VAN HEUSEN","WALLET PHONEPAY",Matched,2349.00,2349.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9643,19643,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,15794.00,15794.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9648,39648,"ALLEN SOLLY","WALLET PHONEPAY",Matched,21239.00,21239.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9649,39649,"ALLEN SOLLY","WALLET PHONEPAY",Matched,400.00,400.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9650,29650,"VAN HEUSEN","WALLET PHONEPAY","Not Matched",1099.00,1699.00,0.00,-600.00,-600.00,
01-04-2024,01-04-2024,9654,39654,"ALLEN SOLLY","WALLET PHONEPAY",Matched,12795.25,12795.25,0.00,0.00,0.00,
01-04-2024,01-04-2024,9701,59701,"AMERICAN EAGLE","WALLET PHONEPAY","Not Matched",0.00,19992.00,0.00,-19992.00,-19992.00,
01-04-2024,01-04-2024,9704,59704,"AMERICAN EAGLE","WALLET PHONEPAY","Not Matched",0.00,8397.75,0.00,-8397.75,-8397.75,
01-04-2024,01-04-2024,9725,19725,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,349.00,349.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9735,39735,"ALLEN SOLLY","WALLET PHONEPAY",Matched,3549.00,3549.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9737,19737,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,13141.29,13141.29,0.00,0.00,0.00,
01-04-2024,01-04-2024,9754,39754,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2499.00,2499.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9763,29763,"VAN HEUSEN","WALLET PHONEPAY",Matched,2999.00,2999.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9800,69800,"PE BLUE","WALLET PHONEPAY",Matched,1599.00,1599.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9823,69823,"PE BLUE","WALLET PHONEPAY",Matched,1799.00,1799.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9839,19839,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,1211.50,1211.50,0.00,0.00,0.00,
01-04-2024,01-04-2024,9862,39862,"ALLEN SOLLY","WALLET PHONEPAY",Matched,6496.00,6496.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9871,19871,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,499.00,499.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9880,19880,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,20896.00,20896.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9883,39883,"ALLEN SOLLY","WALLET PHONEPAY",Matched,8647.00,8647.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9894,19894,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,9798.00,9798.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9897,39897,"ALLEN SOLLY","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9898,19898,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,1379.40,1379.40,0.00,0.00,0.00,
01-04-2024,01-04-2024,9927,19927,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,13144.30,13144.30,0.00,0.00,0.00,
01-04-2024,01-04-2024,9946,19946,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,5548.00,5548.00,0.00,0.00,0.00,
01-04-2024,01-04-2024,9951,39951,"ALLEN SOLLY","WALLET PHONEPAY",Matched,13449.10,13449.10,0.00,0.00,0.00,
01-04-2024,01-04-2024,9978,19978,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,30297.00,30297.00,0.00,0.00,0.00,
02-04-2024,02-04-2024,1022,41022,"PLANET FASHION","WALLET PHONEPAY","Not Matched",5249.25,10498.50,0.00,-5249.25,-5249.25,
02-04-2024,02-04-2024,1063,11063,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,41175.00,41175.00,0.00,0.00,0.00,
02-04-2024,02-04-2024,1097,11097,"LOUIS PHILIPPE","WALLET PHONEPAY","Not Matched",10597.00,14095.00,0.00,-3498.00,-3498.00,
02-04-2024,02-04-2024,1113,41113,"PLANET FASHION","WALLET PHONEPAY",Matched,4998.00,4998.00,0.00,0.00,0.00,
02-04-2024,02-04-2024,1118,21118,"VAN HEUSEN","WALLET PHONEPAY",Matched,6297.00,6297.00,0.00,0.00,0.00,
02-04-2024,02-04-2024,1175,21175,"VAN HEUSEN","WALLET PHONEPAY",Matched,5098.00,5098.00,0.00,0.00,0.00,
02-04-2024,02-04-2024,1176,41176,"PLANET FASHION","WALLET PHONEPAY",Matched,9668.25,9668.25,0.00,0.00,0.00,
02-04-2024,02-04-2024,1233,21233,"VAN HEUSEN","WALLET PHONEPAY","Not Matched",9978.80,15076.80,0.00,-5098.00,-5098.00,
02-04-2024,02-04-2024,1266,41266,"PLANET FASHION","WALLET PHONEPAY",Matched,588.00,588.00,0.00,0.00,0.00,
02-04-2024,02-04-2024,1287,11287,"LOUIS PHILIPPE","WALLET PHONEPAY",Matched,4198.00,4198.00,0.00,0.00,0.00,
02-04-2024,02-04-2024,1340,61340,"PE BLUE","WALLET PHONEPAY",Matched,7845.00,7845.00,0.00,0.00,0.00,
02-04-2024,02-04-2024,1404,61404,"PE BLUE","WALLET PHONEPAY",Matched,19652.00,19652.00,0.00,0.00,0.00,
02-04-2024,02-04-2024,1537,21537,"VAN HEUSEN","WALLET PHONEPAY",Matched,2299.00,2299.00,0.00,0.00,0.00,
